generator,noise,strategy,repeats,max_steps,seed,attempt,stop_reason,abs_err_x,uncert,final_entropy,measurements,expected_uniform_points,sobol_baseline_steps,sobol_difference,steps_to_fb,err_fb_at_milestone,err_fc_at_milestone,fc_at_milestone,overall_uncert_at_milestone,final_err_fb,final_err_fc,final_overall_uncert,final_steps,err_fb_diff,err_fc_diff,duration_ms,sweep_steps,locator_steps,dips_detected,total_dip_width,min_dip_width,expected_focused_points,sweep_efficiency,measurements_done,acquisition_lo,acquisition_hi,sobol_freq_steps,sobol_conv_diff
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,78,locator_stop,336520498.2894378,25074739.819912553,-12.33613287128745,3000,58.907216494845905,10000.0,-2941.092783505154,,,,,,336520498.2894378,4123475.3752521025,5337771.653145988,3000,,,251060.18879999465,0,3000,,,,,,,,,10.0,9990.0
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,79,locator_stop,181884434.16035414,26979592.039463878,-6.122694501500689,3000,149.80524344569176,10000.0,-2850.1947565543082,,,,,,181884434.16035414,3557383.0412601205,5826993.97603018,3000,,,243865.80959999992,0,3000,,,,,,,,,361.0,9639.0
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,80,locator_stop,147033948.27496624,176249544.76093343,-11.68457467215402,3000,78.73622047244076,10000.0,-2921.263779527559,,,,,,147033948.27496624,146135.53046236932,37592960.073276386,3000,,,220854.91539999202,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,81,locator_stop,37274161.50415182,24999999.720603224,-14.978925704956055,3000,30.579510703364257,10000.0,-2969.420489296636,,,,,,37274161.50415182,1760720.7580550155,5317999.989566717,3000,,,241893.50520000153,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,82,locator_stop,22165940.665966988,24999999.720603224,-13.96230697631836,3000,55.55277777777713,10000.0,-2944.447222222223,,,,,,22165940.665966988,1527455.854897092,5318000.060090998,3000,,,247874.0034000075,0,3000,,,,,,,,,36.0,9964.0
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,83,locator_stop,28516364.460289,24999999.720603224,-14.37259578704834,3000,50.43883984867509,10000.0,-2949.561160151325,,,,,,28516364.460289,6370664.993534077,5318000.022904383,3000,,,254428.53169998853,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,84,locator_stop,317387799.7421255,24999999.720603224,-14.77485179901123,3000,73.66114180478745,10000.0,-2926.3388581952127,,,,,,317387799.7421255,1951531.8014737302,5317999.999212376,3000,,,256665.97829997772,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,85,locator_stop,164196684.2301445,25000000.504622184,-13.295739869420434,3000,101.00505050505078,10000.0,-2898.994949494949,,,,,,164196684.2301445,1547026.0800115075,5318001.2613099925,3000,,,257454.96080000885,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,86,locator_stop,150895350.67243052,24999999.720603224,-11.796965599060059,3000,59.52083333333291,10000.0,-2940.479166666667,,,,,,150895350.67243052,5336152.036417479,5318000.913158152,3000,,,253128.94239998423,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,87,locator_stop,220687622.8793187,24999999.720603224,-14.53516960144043,3000,56.41466854724915,10000.0,-2943.585331452751,,,,,,220687622.8793187,4113400.0044388287,5318000.013685771,3000,,,261942.70939999842,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,88,locator_stop,241874059.57367945,55904124.68228498,-10.198807789070505,3000,45.45227272727284,10000.0,-2954.547727272727,,,,,,241874059.57367945,1405289.1223971536,11603406.094285231,3000,,,252805.9898999927,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,89,locator_stop,236798572.35950518,25762830.925025538,-12.509693158208895,3000,215.0430107526793,10000.0,-2784.9569892473205,,,,,,236798572.35950518,4585883.016853231,5532996.497208133,3000,,,210522.45839999523,0,3000,,,,,,,,,126.0,9874.0
NVCenter-lorentzian,Gauss(0.01),GaussianMixture,90,3000,123,90,locator_stop,242071633.41698265,25000050.563745245,-14.821079027483824,3000,86.76355748372842,10000.0,-2913.2364425162714,,,,,,242071633.41698265,2652448.4361886056,5318010.272619108,3000,,,235914.75570001057,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,1,locator_stop,1517610.207250595,70535.7306287624,24.517010064838015,3000,103.62176165803261,,-2896.3782383419675,,,,,,1517610.207250595,1694959.9185426459,12668.925062104872,3000,,,25986.538400000427,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,2,locator_stop,20350.47100830078,53876.519814366475,29.923853382504046,3000,105.53562005277468,,-2894.464379947225,,,,,,20350.47100830078,10557.554882867262,18952.493690647814,3000,,,38752.18130000576,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,3,locator_stop,3551170.509446144,89590.82333603874,25.945423400586535,3000,59.60953800298176,,-2940.390461997018,,,,,,3551170.509446144,1350986.6893976112,16213.972308624287,3000,,,45807.78010000358,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,4,locator_stop,13783.221399784088,62732.37522691488,29.729399499286963,3000,30.463061690784524,,-2969.5369383092157,,,,,,13783.221399784088,19475.279487418942,20379.329963200344,3000,,,62023.90289999312,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,5,locator_stop,54454.65840148926,106207.44433254004,33.09602642830124,3000,42.01470588235361,,-2957.9852941176464,,,,,,54454.65840148926,17086.86326275952,39913.413556160354,3000,,,88222.185000006,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,6,locator_stop,13162.059297084808,138184.52134728432,33.945111586852704,3000,60.87975646879854,,-2939.1202435312016,,,,,,13162.059297084808,34946.45301204268,47818.12268540587,3000,,,104862.06780000066,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,7,locator_stop,20344.185079097748,70672.46042424813,28.715883296891278,3000,40.60710659898505,,-2959.392893401015,,,,,,20344.185079097748,5704.413073956966,17439.811863113246,3000,,,128068.57830000808,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,8,locator_stop,91863.03010749817,53685.344028053805,25.64942641204783,3000,165.28099173553645,,-2834.7190082644634,,,,,,91863.03010749817,26707.448133813217,11184.914916794505,3000,,,22220.20789999806,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,9,locator_stop,579908.7137413025,93551.08340969309,25.786873220424205,3000,170.93162393162942,,-2829.0683760683705,,,,,,579908.7137413025,405706.04314236855,16609.513810461238,3000,,,33994.75410000014,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,10,locator_stop,662996.6590790749,111985.34775758162,26.876272108210586,3000,110.79778393351425,,-2889.2022160664856,,,,,,662996.6590790749,151288.79373098537,19978.617300963753,3000,,,43384.4306999963,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,11,locator_stop,1713011.1480345726,79628.16016515717,30.01228302208331,3000,63.18799368088408,,-2936.812006319116,,,,,,1713011.1480345726,1232888.403675449,21519.783803091002,3000,,,60319.41540000844,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,12,locator_stop,913890.9763159752,100937.43185279891,32.15513739752706,3000,48.30676328502533,,-2951.693236714975,,,,,,913890.9763159752,778272.7306850962,33231.29838985113,3000,,,78829.97959999193,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,13,locator_stop,1559809.5392775536,94956.9875956513,25.953799067933886,3000,62.889937106918175,,-2937.1100628930817,,,,,,1559809.5392775536,508977.16313933954,16845.34863961297,3000,,,95570.66300000588,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,14,locator_stop,35611.301223278046,67895.8385833539,31.440655320761685,3000,93.45327102803547,,-2906.5467289719645,,,,,,35611.301223278046,33046.58794716047,25074.241597809916,3000,,,115860.11839999992,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,15,locator_stop,1409399.9432673454,70559.2319718562,30.46143740100311,3000,45.09357384441912,,-2954.906426155581,,,,,,1409399.9432673454,870047.8040729524,23103.588820846504,3000,,,133500.89929999376,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,16,locator_stop,30627.662672042847,67778.25183235109,30.648090528510302,3000,45.764302059496295,,-2954.2356979405035,,,,,,30627.662672042847,9656.834257646464,23745.943090800527,3000,,,150676.96270000306,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,17,locator_stop,100022752.17430305,120747.31785105541,27.20129851247005,3000,147.59409594095203,,-2852.4059040590478,,,,,,100022752.17430305,3313819.402275858,21356.030269896703,3000,,,161417.94949999894,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,18,locator_stop,622076.8807988167,101244.73192263395,26.583533446798196,3000,119.39701492536821,,-2880.6029850746318,,,,,,622076.8807988167,584187.3053876348,18152.821218775793,3000,,,190063.24000000313,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,19,locator_stop,2253780.6055812836,100100.2310658805,26.473711367042043,3000,38.34899328859059,,-2961.6510067114095,,,,,,2253780.6055812836,677012.3021052247,18011.56233978893,3000,,,205900.12720000232,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,20,locator_stop,4443614.972249508,95016.35940978304,31.20150091130962,3000,38.09333333333367,,-2961.9066666666663,,,,,,4443614.972249508,3106457.4133132705,26717.974323995306,3000,,,222868.31989999337,0,3000,,,,,,,,,,
NVCenter-lorentzian,Gauss(0.01),SimpleSobol,90,3000,123,21,locator_stop,587295.9247522354,70401.43827907741,29.345635643205704,3000,52.90740740740661,,-2947.0925925925935,,,,,,587295.9247522354,28401.763506125193,18560.767161919404,3000,,,241341.8576999975,0,3000,,,,,,,,,,
